,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
1537,nathan mead,UgzAlTna5UWEKtNSmmt4AaABAg.8rS02X5LQLe8rVK3Jkph5b,it NEEDS stock LG Android nougat 7.0.0﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,39,4.714285714,0,2,,,,,0,0,neutral
1538,Sobha Mn,Ugzg8ANreclcEIfFue14AaABAg,World's worst phone is Samsung Galaxy star pro﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,47,5,0,0,,,,,-1,1,negative
1539,CurlyFry Mcghosty,UgyagOGz0XX0tLoVQ8Z4AaABAg,no soulja boy?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,15,4.333333333,0,0,,,,,0,0,neutral
1540,Darth Nile,Ugys977RvV2XUcoiqZR4AaABAg,what the fuck do you expect paying for a 73 dollar phone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,57,3.833333333,1,0,,,,,-0.4,0.6,negative
1541,Nagendra Mishra,UgyYXRGVWAXH3Wm0wcd4AaABAg,It dies cause you are smashing it against that table﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,53,4.4,0,0,,,,,0,0,neutral
1542,George Vls,UgwhEPefv0kFbRbe05l4AaABAg,Philip Solo TV idea﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,20,4.25,0,1,,,,,0,0,neutral
1543,dvxd dhddh,Ugz9n7DJzYrQDdFAexR4AaABAg,The most worse phone is micromax juce 3﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,40,4.125,0,0,,,,,0.05,0.55,positive
1544,Imkong Jamir,UgxZx0lUaKoMTXZxMwd4AaABAg,Think about the people who manufactures it 😁﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,45,4.75,0,0,,,,😁,0,0,neutral
1545,Evan Washkow,UgxhsSJc52SsK0rKYqx4AaABAg,V Mobile disliked this video.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,30,5.2,0,1,,,,,-0.2,0.6,negative
1546,NM,UgwL4DhCASjD_dsmHux4AaABAg,"2:50 it's because YouTube collects all of your voices, searches, and conversations and you have absolutely no privacy :) have a nice day﻿",2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,23,137,5,0,0,2:50,,,,0.3333333333,0.9666666667,positive
1547,You,UgxUlwUQ5nOFxEWaJ9F4AaABAg,Please review DOOGEE X50﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,25,5.5,0,2,,,,,0,0,neutral
1548,876gas,UgywY5HWEg0_K4O22fh4AaABAg,Nexus 5X is better value﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,25,4.2,0,1,,,,,0.5,0.5,positive
1549,Bimmerfam2007,UgzHFuKEKtZd5GOS6yB4AaABAg,Plz try living with a 2015 Samsung galaxy tab a the one without the pen and 1.5 gb of ram and ive been living with it for 2 years and i hate it and it recently got a new update of some sort and try gamming on it plz﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,49,216,3.428571429,2,0,,,,,-0.2212121212,0.5348484848,negative
1550,Haidar Alghareeb,UgxQlLz5GkUXvn8-LdV4AaABAg,Infinix phone is the worst smartphone !!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,41,5,0,0,,,,,-1,1,negative
1551,anonymous person42,UgynlQQxo1zIT3FAGLF4AaABAg,I honestly thought it was a LG phone.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,38,3.875,0,2,,,,,0.6,0.9,positive
1552,anonymous person42,UgyTbSCr8Y2hVlxaGfJ4AaABAg,Someone once told that the LG phones is the worse and now I can finally prove them wrong﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,18,89,4,0,2,,,,,-0.2,0.8,negative
1553,Grace Joseph,UgwEgev7ksvrYsfidrp4AaABAg,Then there is apple﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,20,4.25,0,0,,,,,0,0,neutral
1554,Nikil Ganesh,UgxwRpjfDrQhsZbAEB14AaABAg,I was waiting for Lewis to literally destroy the phone in the end but :(﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,15,73,3.933333333,0,1,,,,,-0.475,0.5,negative
1555,Dalim Mirja,Ugz2FB3L6eCNoE_dkrR4AaABAg,In Bangladesh we have $20 Android smartphones... try those sometimes﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,69,6,0,0,,,,,0,0,neutral
1556,XZavier Alex,UgxPudn81FjX8HPvLNR4AaABAg,What smartwatch are you using? Just curious﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,44,5.428571429,0,0,,,,,0,0,neutral
1557,Chris,UgzPZ9Iiu7j4f3aZcBR4AaABAg,That sound 5:44 😂😂﻿,2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,4,19,4,0,0,5:44,,,😂😂,0.4,0.4,positive
1558,ItsJustMe,UgxXzYxruDfQXrns95l4AaABAg,the nokia 1 is better than that.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,33,3.857142857,1,0,,,,,0.5,0.5,positive
1559,Jeet Dn,Ugx5H_6wrp1kvNxTrAp4AaABAg,1.3K V Mobile fans﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,19,4,0,2,,,,,0,0,neutral
1560,dinozaur pickupline,UgzBF78-sJKTBlPz9dN4AaABAg,alcatel is far better company than this﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,40,4.857142857,0,0,,,,,0.3,0.75,positive
1561,Martin Sami,UgzSCQZsz6A2p4NRvxN4AaABAg,I love the new lighting!!!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,27,4.6,0,1,,,,,0.3181818182,0.5272727273,positive
1562,IntescyAvenger,Ugx3qE9AtgXRZ4bBxT54AaABAg,Well that company is going bankrupt. Lol﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,41,5,0,0,,,,,0,0,neutral
1563,TAJINDER Singh Fitness,UgwgpQDLKpxTsNXAN8h4AaABAg,3:53😂😂😇😂﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,1,9,9,0,0,3:53,,,😂😂😇😂,0,0,neutral
1564,Syed Fahad,Ugzio3FeUeykKxr1GMt4AaABAg,You are taping this phone like you never use a phone ever... Worst video maker..﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,15,81,4.466666667,0,0,,,,,-1,1,negative
1565,Shawn Swanson,UgzmBMoHbrx9o_D58d54AaABAg,I wanted you to brink spoke that phone.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,40,4.125,0,1,,,,,0,0,neutral
1566,Di Gu,UgzWe0ktvP9SsoC8HCR4AaABAg,what watch is lew wearing﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,26,4.4,0,0,,,,,0,0,neutral
1567,gizmochina,UgxXEtSE4FyxvKLHNy14AaABAg,"The worst? At least, you are not crazy yet, I think you should review more :D﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,16,78,3.9375,0,2,,,,,-0.125,0.7,negative
1568,H S,Ugy7QsDrRsIsdWMaNaV4AaABAg,"Hey, so I have a T-Mobile Revel Plus.. and I was wondering if you could review it... idk I just cant find any good reviews on it.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,27,130,3.851851852,0,3,,,,,0.7,0.6,positive
1569,Amey Sudhir Ambulkar,UgwrJO9cYJHrQHJUqz54AaABAg,"Why don't you check up the new Samsung galaxy m20, is a very great smartphone﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,15,78,4.266666667,0,0,,,,,0.5681818182,0.7147727273,positive
1570,Gamblor,UgweOG_oRr1_QmQsGeR4AaABAg,most do daily driver...﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,24,5.25,0,0,,,,,0.25,0.25,positive
1571,Obeyjose213,UgysPrViPIbhJPbMK3x4AaABAg,Wait a minute why aren't you using the one plus 6t ?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,53,3.5,0,0,,,,,0,0,neutral
1572,jrag1000,Ugxek9IQEuADD3_9XXh4AaABAg,"Well guess I can't complain too much about my 5 year old iPhone 4. Not 4s 4... It still charges to 100% last all day on 1 charge with moderate use, and doesn't crash and need to completely reboot. It also does WiFi hotspot.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,44,224,4.113636364,2,1,,,,,0.08,0.3133333333,positive
1573,SimplyStimulating,UgyenpLg5RNrAjLh1mt4AaABAg,Hmmmmm is it really﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,20,4.25,0,0,,,,,0,0,neutral
1574,Novocaine TV,UgwrbVB66rrAtzLpqb14AaABAg,PLS UNBOX CHERRY MOBILE PHONE!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,31,5.4,0,5,,,,,0,0,neutral
1575,EC A,UgxqCKnGkWlQe99pHT14AaABAg,He’s not wearing a hoodie. I’m concerned.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,42,5.142857143,0,0,,,,,0,0,neutral
1576,Alex Jensen,UgzMxTuL9fSOGHNCm2d4AaABAg,put a rom on that POS and you might have a winner﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,50,3.25,0,1,,,,,0,0,neutral
1577,chirag gadgy Tech,Ugw-k7P_pFnG33tKIVF4AaABAg,This is awesome﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,16,4.666666667,0,0,,,,,0,0,neutral
1578,Bojo David,UgzfRcm8X5dDcX0eiF94AaABAg,At my local Walgreens you can get a Moto E5 on Verizon prepaid for $74.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,15,72,3.866666667,0,1,,,,,0,0,neutral
1579,ClawBoss,UgyPtOLueBYhAsSs6et4AaABAg,Literally anything Android is the worst smartphone... prove me wrong﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,69,6,0,0,,,,,-1,1,negative
1580,Random Account,UgyPtOLueBYhAsSs6et4AaABAg.8rRfEo3Hip78rSn67aYvnm,LOOOOOL ROASTED﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,2,16,7.5,0,2,,,,,0,0,neutral
1581,Hiran Dissanayake,UgyPtOLueBYhAsSs6et4AaABAg.8rRfEo3Hip78rUP9t0ChWV,I bet you haven't used one plus﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,32,3.714285714,0,1,,,,,0,0,neutral
1582,Ryqan Felt,Ugzw_WHjkG65J9T9MqN4AaABAg,Next phone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,2,11,5,0,0,,,,,0,0,neutral
1583,guts dragonslayer,Ugx9v9uUNSRXv7M2YLF4AaABAg,Iphone xs Max﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,14,4,0,0,,,,,0,0,neutral
1584,Andriy Kurayev,UgwEYh4WpeUoopKEWtF4AaABAg,He should’ve just smashed the shit out of it in the end﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,56,3.75,0,0,,,,,-0.2,0.8,negative
1585,KolossCube,Ugz8voTWl4-jGGrNRst4AaABAg,"Lmao ""tHeRe iS nO MuLtItAsKiNg"" Just hold the square button Lew﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,64,4.909090909,0,0,,,,,0.6,1,positive
1586,won Ton,UgyPwY9_K8rWq9FI3aR4AaABAg,zte is the worst phone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,23,3.8,0,0,,,,,-1,1,negative
1587,Post'n Broke,UgynPcqtK1Ux7JgtgzB4AaABAg,The baddest smartphone is the Wiko Lenny...﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,44,5.428571429,0,0,,,,,0,0,neutral
1588,Amit Patel,Ugz373dHx0LhVcSOceB4AaABAg,Would you say the $4 smartphone is better?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,43,4.5,0,0,,,,,0,0,neutral
1589,jordan freeland,UgwG-NVhMGr1wOysJIp4AaABAg,All dislikes are from v-mobile employees﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,41,6,0,0,,,,,0,0,neutral
1590,igig Jdbs,UgzGiha729CIEqS0eLh4AaABAg,My grandma can get a better phone than that garbage.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,53,4.4,0,0,,,,,0.5,0.5,positive
1591,Frizt Zt,UgwXjTziGLjWRxPJElJ4AaABAg,10 years iphone could be worse ...﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,35,4.142857143,1,0,,,,,-0.4,0.6,negative
1592,JC4,UgyrY97kZKWVdj1hGkt4AaABAg,"Amazon is full of fake reviews, you can't trust them 109%﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,58,4.363636364,0,0,,,,,-0.075,0.775,negative
1593,Shivam Tiwari,Ugy3b40oV2WBQos7ii14AaABAg,Great video.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,2,13,6,0,0,,,,,0.8,0.75,positive
1594,SUHAS DEY,UgxjZaGeWiNpM71CizV4AaABAg,No bro you haven't seen micromax from india yet!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,49,4.555555556,0,0,,,,,0,0,neutral
1595,Pratik Ranjane,Ugy0vtNLF-gvea_pQJh4AaABAg,i expected it to be iphone....disappointed﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,43,6.333333333,0,0,,,,,-0.1,0.4,negative
1596,DirectT3Ch,UgwDatkYfISxnkVwond4AaABAg,"That phone looks like a Nokia knockoff. I have a friend that had a cheap P20 knockoff, everything about it was wrong. It had fake cameras fake storage, in setting it shows that it have 64GB when it probably had 4GB and the list goes on an on. The phone even downloaded and install services and every time I uninstalled them they come right back.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,65,346,4.338461538,0,5,,,,,-0.1628571429,0.8271428571,negative
1597,Jesus Robles,UgzfMnSR8FslQkqK_lV4AaABAg,I don't like your video title. But I like your videos.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,55,4.090909091,0,2,,,,,0,0,neutral
1598,Truth seeker,UgxjL_al4sZQLV5NGUR4AaABAg,"Apple is the worst, come on Lew!﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,33,3.857142857,0,0,,,,,-1,1,negative
1599,Jeremy Cox,UgxuLgMcbRqCCP5irKd4AaABAg,Now you gotta use it for a week﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,32,3.125,0,0,,,,,0,0,neutral
1600,Afras 4ever,UgwJ73oXsDWNDnrD2dt4AaABAg,Can you give me a gaming laptop﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,32,3.714285714,0,0,,,,,0,0,neutral
1601,Rizwan,UgxGKlaDTRG2-7eJpVh4AaABAg,At least it doesn't have big ass bezels like my Sony Xperia.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,61,4.166666667,0,0,,,,,-0.15,0.25,negative
1602,ItzKalvin,Ugx1CL6aFO7j11jhuZ54AaABAg,I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Appl I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Appl I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple I believe Apple is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple which I think is the worst than the worst phone ever made which they said that the phone is the worst but actually the worst phone is from Apple﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,1044,5242,4.022030651,0,36,,,,,-0.8,0.82,negative
1603,Vishrut,UgwlEGQ7uS01e9d-gBl4AaABAg,That moment when the ring tone went on...his face killed me﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,60,4.545454545,0,0,,,,,-0.2,0,negative
1604,UOIAUAI,Ugz0j-bDc2ZneeUEl9d4AaABAg,"""Avoid this phone."" Puts Amazon link﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,37,5.333333333,0,0,,,,,0,0,neutral
1605,Rupesh kashyap,UgxzBiFOih8a8u1Tfrh4AaABAg,"Seems like the battery is loose Everytime you smashed the table,it got disconnected from the terminals. And about the multitasking,i guess you need hold down that button for a while.﻿",2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,30,183,5.133333333,0,0,,,,,-0.1162393162,0.2790598291,negative
1606,imj3200 0,UgxzBiFOih8a8u1Tfrh4AaABAg.8rRXgG4kzOm8rUo4kAAukp,"Or tap and hold the home button, old Samsung way﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,49,4,0,0,,,,,0.1,0.2,positive
1607,leizyl romero,UgyBIKL4QoCayzdMXVh4AaABAg,Why sell it if it can’t stay on? Wtf Amazon lol﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,48,3.454545455,0,0,,,,,-0.5,1,negative
1608,Lester004,Ugz17ikBqxhkBIp1bE94AaABAg,Its a Nokia clone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,18,3.75,0,0,,,,,0,0,neutral
1609,Jujamix,Ugx2LDFVbEIf8AnQOeJ4AaABAg,He turns it off...﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,19,4,0,0,,,,,0,0,neutral
1610,UnderDragon,UgyMPVOs8NZlX7EDmZB4AaABAg,I have Motorola.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,17,5,0,1,,,,,0,0,neutral
1611,khoa le,UgzRKZ5_TjgiLm7au4J4AaABAg,Why baseball cap? Are you bald? If yes why hide ?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,50,3.636363636,0,0,,,,,0,0,neutral
1612,Real Guru,UgwI1B4KB3oCVSNgyUx4AaABAg,"I bought it, it’s not that bad﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,31,3.571428571,0,1,,,,,0,0,neutral
1613,Nic W,UgyRqEOAiC1pJifOyLt4AaABAg,"😂😂😂😂, thats even worse than the phone I previously considered the worst phone ever. The lg realm. My old phone didnt shut down randomly like this phone.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,27,153,4.703703704,0,1,,,,😂😂😂😂,-0.3537037037,0.4592592593,negative
1614,kirk dixon,UgwbtY1BucZryUynCW94AaABAg,Please review p20 lite for us﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,30,4.166666667,0,0,,,,,0,0,neutral
1615,Nic W,UgxRFaYxKJ1590LZyKx4AaABAg,"Apple, Samsung, and One plus are the only good smartphone makers. Theyre the ones with the highest quality phones. They all have premium builds, good features, well established fan bases, they're reliable, and they have a good software expierence with plenty of cases and support for them.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,47,290,5.191489362,0,0,,,,,0.525,0.7,positive
1616,Cruddyjay Vlogs,Ugx-xCtzSmJzyzyEnit4AaABAg,He gives himself views﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,23,5,0,0,,,,,0,0,neutral
1617,JJToons,UgyEad81nu0hYuqIWLF4AaABAg,My mom gave that phone 2 years ago (I think)﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,45,3.6,1,1,,,,,0,0,neutral
1618,Pratham Kumar,UgyaUl8zCTKS85OI0Fh4AaABAg,Apple niggas thought it was gon be Samsung﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,43,4.5,0,0,,,,,0,0,neutral
1619,lil yuan,Ugxs1uBtL_vXyqDBSkt4AaABAg,Putang ina mo yoink Papa mo team up﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,36,3.625,0,0,,,,,0,0,neutral
1620,Fred Abellera,Ugy5Ns0mXSZR7LaYmeJ4AaABAg,That's the worst thumbnail﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,27,6,0,0,,,,,-1,1,negative
1621,DoubleDoubleUSmoky Mirror4Demention,UgxXZ_j2aRxGRZ6MVGd4AaABAg,Ladies and gentlemen we got em..... a genius! By default lol﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,61,4.636363636,0,0,,,,,0,0,neutral
1622,TheXtro101,UgwTnuEVDxG0Y8VAQ7V4AaABAg,"""Viruses""? Wonder what websites these ppl are going on,on this smartphone😝?﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,76,6,0,0,,,,😝,0,0,neutral
1623,Jay Rockies,UgySwqvYtBoK4i9JdAp4AaABAg,The suspense sounds are perfect 🤣🤣🤣👍🏼﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,38,5.5,0,0,,,,🤣🤣🤣👍,1,1,positive
1624,Yoi Otaku,Ugw8fgA6L6-j9dqjBQ54AaABAg,HEEEEEEEEEEEEEEEEEEEEEEEEEEEEY﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,1,31,31,0,1,,,,,0,0,neutral
1625,SRS1996,UgwK7diQX6tgjA7CdwJ4AaABAg,well iphones also dies with baterry sooooo just saying.﻿,2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,9,56,5.333333333,0,0,,,,,0,0,neutral
1626,geovani cruz,UgxSqK0p3Bvp6C0k4aR4AaABAg,V mobile has left the chat﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,27,3.666666667,0,1,,,,,0,0,neutral
1627,Look At My Last Video,UgwXmxNP2OTLCu_rKDJ4AaABAg,Tomorrow on Inbox Therapy : Worlds First Burger King Phone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,59,5,0,0,,,,,0.25,0.3333333333,positive
